sampled_publisher_id,sampled_publisher_name,sample_schain,total_requests,invalid_traffic_count,ivt_pct,sophisticated_ivt_count,sophisticated_ivt_pct,general_ivt_count,general_ivt_pct,valid_traffic_count,valid_traffic_pct,media_guard_row_number
34199,Mindtos,"1.0,1!pubnative.net,1009664,1,,,!mindtos.com,mt7bbc260d3d6b7507,1,,,!dauup.com,34199,1,,,",7078600,6625300,0.935962,6623000,0.935637,2300,0.0003,453300,0.064,206
34197,zMaticoo,"1.0,0!streamkey.tv,1225,1,,,!zmaticoo.com,118340,1,,,!dauup.com,34197,1,,,",7057200,6872800,0.973871,6870100,0.973488,2700,0.0003,184400,0.0261,207
PA216,,"1.0,1!voisetech.com,1325,1,,,!dauup.com,PA216,1,,,",6961900,4400,0.000632,4000,0.000575,400,0.0,6957500,0.9993,208
34105,Digital Turbine,"1.0,1!fyber.com,212113,1,,,!dauup.com,34105,1,,,",6959200,258100,0.037088,219500,0.031541,38600,0.0055,6701100,0.9629,209
34115,Opera,"1.0,1!pubmatic.com,162835,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",6904200,12600,0.001825,12200,0.001767,400,0.0,6891600,0.9981,210
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_62443,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",6870700,33600,0.00489,32100,0.004672,1500,0.0002,6837100,0.9951,211
34102,PubNative,"1.0,1!anzu.io,5f86db8ee9850c2d1f17d674,1,,,!pubnative.net,1017230,1,,,!dauup.com,34102,1,,,",6868900,22800,0.003319,20500,0.002984,2300,0.0003,6846100,0.9966,212
34104,Smaato,"1.0,1!smaato.com,1100058615,1,,,!dauup.com,34104,1,,,",6839800,23000,0.003363,16800,0.002456,6200,0.0009,6816800,0.9966,213
34106,AlgoriX,"1.0,0!dauup.com,34106,1,,,",6780500,3023800,0.445955,2996100,0.44187,27700,0.004,3756700,0.554,214
34104,Smaato,"1.0,1!smaato.com,1100056681,1,,,!dauup.com,34104,1,,,",6764700,100500,0.014857,92600,0.013689,7900,0.0011,6664200,0.9851,215
34102,PubNative,"1.0,1!chartboost.com,5fc90de464bda0080ace6b1b,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",6751400,60800,0.009006,49400,0.007317,11400,0.0016,6690600,0.9909,216
34105,Digital Turbine,"1.0,1!fyber.com,221376,1,,,!dauup.com,34105,1,,,",6748300,224100,0.033208,182500,0.027044,41600,0.0061,6524200,0.9667,217
34104,Smaato,"1.0,1!bold-win.com,608,1,,,!smaato.com,1100056087,1,,,!dauup.com,34104,1,,,",6744300,48000,0.007117,45500,0.006746,2500,0.0003,6696300,0.9928,218
34142,Sovrn,"1.0,1!lijit.com,605309,1,,,!dauup.com,34142,1,,,",6667900,649800,0.097452,645900,0.096867,3900,0.0005,6018100,0.9025,219
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_62599,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",6655600,13400,0.002013,12000,0.001803,1400,0.0002,6642200,0.9979,220
34109,Displayio,"1.0,1!display.io,156748,1,,,!dauup.com,34109,1,,,",6645500,1693400,0.254819,1656100,0.249206,37300,0.0056,4952100,0.7451,221
34104,Smaato,"1.0,1!anzu.io,5e1309b117dcc200111e664f,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,,",6640200,40500,0.006099,37400,0.005632,3100,0.0004,6599700,0.9939,222
34104,Smaato,"1.0,1!smaato.com,1100055918,1,,,!dauup.com,34104,1,,,",6639800,16200,0.00244,10500,0.001581,5700,0.0008,6623600,0.9975,223
34154,CadentTV,"1.0,1!ssp.cadent.com,2596,1,,,!dauup.com,34154,1,,,",6625300,102400,0.015456,102100,0.015411,300,0.0,6522900,0.9845,224
34109,Displayio,"1.0,1!pangleglobal.com,50781,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",6604000,27000,0.004088,21800,0.003301,5200,0.0007,6577000,0.9959,225
34105,Digital Turbine,"1.0,1!fyber.com,209719,1,,,!dauup.com,34105,1,,,",6574600,73900,0.01124,49000,0.007453,24900,0.0037,6500700,0.9887,226
34163,E-planning,"1.0,1!bigo.sg,1505,1,,,!e-planning.net,ecee0b96300f040e,1,,,!dauup.com,34163,1,,,",6503400,81800,0.012578,81600,0.012547,200,0.0,6421600,0.9874,227
44327,Cineverse,"1.0,1!amagi.com,60164,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,,",6501900,621000,0.095511,585800,0.090097,35200,0.0054,5880900,0.9044,228
34109,Displayio,"1.0,1!pangleglobal.com,15702,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",6423400,211900,0.032989,186200,0.028988,25700,0.004,6211500,0.967,229
34106,AlgoriX,"1.0,1!algorix.co,54853,1,,,!dauup.com,34106,1,,,",6382700,69400,0.010873,61100,0.009573,8300,0.0013,6313300,0.9891,230
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_61350,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",6373300,157200,0.024665,154400,0.024226,2800,0.0004,6216100,0.9753,231
34104,Smaato,"1.0,1!chartboost.com,5e8192063c43e40983c06fad,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",6364100,41300,0.00649,22500,0.003535,18800,0.0029,6322800,0.9935,232
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_61551,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",6261600,15600,0.002491,13500,0.002156,2100,0.0003,6246000,0.9975,233
34199,Mindtos,"1.0,1!vungle.com,698a6771eea67583ba0bada3,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",6127200,23400,0.003819,15400,0.002513,8000,0.0013,6103800,0.9961,234
34104,Smaato,"1.0,1!smaato.com,1100055974,1,,,!dauup.com,34104,1,,,",6116900,24300,0.003973,16100,0.002632,8200,0.0013,6092600,0.996,235
34104,Smaato,"1.0,1!chartboost.com,5ad80d2035b91e0c7a5b4c6d,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",6104900,92600,0.015168,54000,0.008845,38600,0.0063,6012300,0.9848,236
34105,Digital Turbine,"1.0,1!fyber.com,209032,1,,,!dauup.com,34105,1,,,",6100900,658500,0.107935,633500,0.103837,25000,0.004,5442400,0.892,237
34109,Displayio,"1.0,1!chartboost.com,5fc90de464bda0080ace6b1b,1,,,!pubeasy.io,110588,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",6087100,30100,0.004945,29500,0.004846,600,0.0,6057000,0.995,238
34199,Mindtos,"1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",6080600,5774800,0.949709,5772000,0.949248,2800,0.0004,305800,0.0502,239
34106,AlgoriX,"1.0,1!algorix.co,604524,1,,,!dauup.com,34106,1,,,",6073700,54800,0.009023,43500,0.007162,11300,0.0018,6018900,0.9909,240
34104,Smaato,"1.0,1!smaato.com,1100033371,1,,,!dauup.com,34104,1,,,",5991200,56900,0.009497,51300,0.008563,5600,0.0009,5934300,0.9905,241
34102,PubNative,"1.0,1!chartboost.com,5e8192063c43e40983c06fad,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",5985100,21600,0.003609,15700,0.002623,5900,0.0009,5963500,0.9963,242
34208,VGI,"1.0,1!lkqd.net,1100057956,1,,,!dauup.com,34208,1,,,",5980600,79000,0.013209,78500,0.013126,500,0.0,5901600,0.9867,243
34104,Smaato,"1.0,1!smaato.com,1100055919,1,,,!dauup.com,34104,1,,,",5958400,17200,0.002887,13100,0.002199,4100,0.0006,5941200,0.9971,244
34163,E-planning,"1.0,1!e-planning.net,1f4b8010e3628983,1,,,!dauup.com,34163,1,,,",5947800,173000,0.029086,172800,0.029053,200,0.0,5774800,0.9709,245
44320,paramount,"1.0,0!dauup.com,44320,1,,,",5947100,12900,0.002169,5000,0.000841,7900,0.0013,5934200,0.9978,246
34104,Smaato,"1.0,1!limpid.tv,2037053,1,,,!smaato.com,1100046578,1,,,!dauup.com,34104,1,,,",5916100,14800,0.002502,11400,0.001927,3400,0.0005,5901300,0.9974,247
34204,Adasta,"1.0,0!dauup.com,34204,1,,,",5914200,26700,0.004515,23800,0.004024,2900,0.0004,5887500,0.9954,248
34141,Ogury,"1.0,1!ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,!dauup.com,34141,1,,,",5891300,5201300,0.882878,5179700,0.879212,21600,0.0036,690000,0.1171,249
34163,E-planning,"1.0,0!e-planning.net,79686787743ddfc5,1,,,!dauup.com,34163,1,,,",5881300,127900,0.021747,127700,0.021713,200,0.0,5753400,0.9782,250
34103,InMobi,"1.0,1!inmobi.com,7a237dd92a9743d3b56e33f520dedaa7,1,,,!dauup.com,34103,1,,,",5855100,7800,0.001332,7500,0.001281,300,0.0,5847300,0.9986,251
34167,Lacuna,"1.0,1!mintegral.com,20251,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",5813100,266900,0.045914,257600,0.044314,9300,0.0016,5546200,0.954,252
34102,PubNative,"1.0,1!pubnative.net,1007686,1,,,!dauup.com,34102,1,,,",5809700,51200,0.008813,34200,0.005887,17000,0.0029,5758500,0.9911,253
34155,OpenX,"1.0,1!openx.com,557914189,1,,,!dauup.com,34155,1,,,",5780000,43600,0.007543,40400,0.00699,3200,0.0005,5736400,0.9924,254
34155,OpenX,"1.0,1!jambojar.com,204114,1,,,!openx.com,562388597,1,,,!dauup.com,34155,1,,,",5768000,60700,0.010524,60100,0.01042,600,0.0001,5707300,0.9894,255
34211,Illumin,"1.0,1!lijit.com,481808,1,,,!admanmedia.com,2068,1,,,!dauup.com,34211,1,,,",5691800,22500,0.003953,20600,0.003619,1900,0.0003,5669300,0.996,256
34167,Lacuna,"1.0,1!ushareit.com,LC15918374d281ae9d,1,,,!dauup.com,34167,1,,,",5673800,2614900,0.460873,2550300,0.449487,64600,0.0113,3058900,0.5391,257
34104,Smaato,"1.0,1!smaato.com,1100042541,1,,,!dauup.com,34104,1,,,",5630100,109700,0.019485,105800,0.018792,3900,0.0006,5520400,0.9805,258
34105,Digital Turbine,"1.0,1!fyber.com,226663,1,,,!dauup.com,34105,1,,,",5621000,26000,0.004626,20800,0.0037,5200,0.0009,5595000,0.9953,259
34141,Ogury,"1.0,1!ogury.com,cb907cf2-f2b7-4555-a7a7-ce24309440e6,1,,,!dauup.com,34141,1,,,",5586600,207700,0.037178,195300,0.034959,12400,0.0022,5378900,0.9628,260
34211,Illumin,"1.0,1!admanmedia.com,2142,1,,,!dauup.com,34211,1,,,",5501200,53900,0.009798,51900,0.009434,2000,0.0003,5447300,0.9902,261
34154,CadentTV,"1.0,1!ssp.cadent.com,2643,1,,,!dauup.com,34154,1,,,",5489400,77500,0.014118,18400,0.003352,59100,0.0107,5411900,0.9858,262
34199,Mindtos,"1.0,1!bigo.sg,1114261,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,,",5473200,5220800,0.953884,5219100,0.953574,1700,0.0003,252400,0.0461,263
34138,Nexxen,"1.0,1!unrulymedia.com,7705822574822711204,1,,,!dauup.com,34138,1,,,",5454300,14200,0.002603,14000,0.002567,200,0.0,5440100,0.9973,264
34134,FutureToday,"1.0,0!dauup.com,34134,1,,,",5434100,19900,0.003662,16400,0.003018,3500,0.0006,5414200,0.9963,265
34102,PubNative,"1.0,1!pubnative.net,1007949,1,,,!dauup.com,34102,1,,,",5430000,248000,0.045672,243100,0.04477,4900,0.0009,5182000,0.9543,266
34103,InMobi,"1.0,1!inmobi.com,717b8579312b41a885a36d647e4bc5ce,1,,,!dauup.com,34103,1,,,",5425500,59200,0.010911,34000,0.006267,25200,0.0046,5366300,0.989,267
34103,InMobi,"1.0,1!inmobi.com,8b85ffe345f24785aef6b0d5d3fa2356,1,,,!dauup.com,34103,1,,,",5422900,36600,0.006749,36200,0.006675,400,0.0,5386300,0.9932,268
34109,Displayio,"1.0,1!yandex.com,102236477,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",5377700,69800,0.01298,10300,0.001915,59500,0.011,5307900,0.987,269
34106,AlgoriX,"1.0,1!algorix.co,604506,1,,,!dauup.com,34106,1,,,",5358200,49600,0.009257,42000,0.007838,7600,0.0014,5308600,0.9907,270
34202,Ignite Media,"1.0,1!fyber.com,208585,1,,,!ignitemediatech.com,pub_11117,1,,,!dauup.com,34202,1,,,",5319700,10400,0.001955,10200,0.001917,200,0.0,5309300,0.998,271
34105,Digital Turbine,"1.0,1!fyber.com,208463,1,,,!dauup.com,34105,1,,,",5298400,106600,0.020119,95200,0.017968,11400,0.0021,5191800,0.9798,272
34105,Digital Turbine,"1.0,1!fyber.com,209563,1,,,!dauup.com,34105,1,,,",5297800,293800,0.055457,258400,0.048775,35400,0.0066,5004000,0.9445,273
34199,Mindtos,"1.0,1!vungle.com,64afadea4da41800114faaeb,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",5296400,583700,0.110207,583500,0.110169,200,0.0,4712700,0.8897,274
34197,zMaticoo,"1.0,1!zmaticoo.com,63510,1,,,!dauup.com,34197,1,,,",5292900,135900,0.025676,127100,0.024013,8800,0.0016,5157000,0.9743,275
34115,Opera,"1.0,1!indicue.com,3781,1,,,!pubmatic.com,165230,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",5278900,208000,0.039402,203300,0.038512,4700,0.0008,5070900,0.9605,276
34199,Mindtos,"1.0,1!mindtos.com,mt60ba371e21358e6e,1,,,!dauup.com,34199,1,,,",5276800,4744000,0.89903,4743700,0.898973,300,0.0,532800,0.1009,277
34208,VGI,"1.0,1!lkqd.net,1100058021,1,,,!dauup.com,34208,1,,,",5269000,4046100,0.767907,4043800,0.76747,2300,0.0004,1222900,0.232,278
34103,InMobi,"1.0,1!inmobi.com,2490c54a3cfd482eaf71bd470b070e16,1,,,!dauup.com,34103,1,,,",5265800,23800,0.00452,20700,0.003931,3100,0.0005,5242000,0.9954,279
34105,Digital Turbine,"1.0,1!fyber.com,210475,1,,,!dauup.com,34105,1,,,",5259400,91500,0.017397,74600,0.014184,16900,0.0032,5167900,0.9826,280
34199,Mindtos,"1.0,1!bigo.sg,23174555,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,,",5253200,380600,0.072451,374300,0.071252,6300,0.0011,4872600,0.9275,281
34167,Lacuna,"1.0,1!bigo.sg,1114754,1,,,!ushareit.com,LCb79f2278ebd61d50,1,,,!dauup.com,34167,1,,,",5233400,71600,0.013681,68800,0.013146,2800,0.0005,5161800,0.9863,282
34218,Iion,"1.0,1!iion.io,10233,1,,,!dauup.com,34218,1,,,",5216600,314400,0.060269,312500,0.059905,1900,0.0003,4902200,0.9397,283
34103,InMobi,"1.0,1!inmobi.com,4dea73d27d924a73be55984fd56e834a,1,,,!dauup.com,34103,1,,,",5185500,30300,0.005843,28200,0.005438,2100,0.0004,5155200,0.9941,284
34211,Illumin,"1.0,1!aps.amazon.com,405223ed-3d97-400c-85fd-fc3f8a616921,1,,,!admanmedia.com,726,1,,,!dauup.com,34211,1,,,",5133200,31900,0.006214,28600,0.005572,3300,0.0006,5101300,0.9937,285
34211,Illumin,"1.0,1!admanmedia.com,818,1,,,!dauup.com,34211,1,,,",5118500,30100,0.005881,19900,0.003888,10200,0.0019,5088400,0.9941,286
PA216,,"1.0,1!voisetech.com,1395,1,,,!dauup.com,PA216,1,,,",5108200,400,7.8e-05,400,7.8e-05,0,0.0,5107800,0.9999,287
34105,Digital Turbine,"1.0,1!fyber.com,213358,1,,,!dauup.com,34105,1,,,",5026000,72400,0.014405,48400,0.00963,24000,0.0047,4953600,0.9855,288
34104,Smaato,"1.0,1!chartboost.com,6277acb7557d7707e9da670e,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",5013300,31000,0.006184,26500,0.005286,4500,0.0008,4982300,0.9938,289
34105,Digital Turbine,"1.0,1!fyber.com,233026,1,,,!dauup.com,34105,1,,,",4958400,17700,0.00357,10400,0.002097,7300,0.0014,4940700,0.9964,290
34210,Rise,"1.0,1!admanmedia.com,2201,1,,,!risecodes.com,69c27ce4d35af000017c7c5d,1,,,!dauup.com,34210,1,,,",4931400,7600,0.001541,7600,0.001541,0,0.0,4923800,0.9984,291
